STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2009,,25.9,,b,break in time series,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2010,,26.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2011,,26.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2012,,26.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2013,,26.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2014,,26.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2015,,26.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2016,,27.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2017,,27.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2018,,27.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2019,,27.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2020,,27.9,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2021,,28.0,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2022,,28.4,,b,break in time series,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PL,Poland,2023,,28.5,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2002,,25.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2003,,25.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2004,,26.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2005,,26.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2006,,26.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2007,,26.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2008,,26.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2009,,27.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2010,,27.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2011,,28.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2012,,28.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2014,,29.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2015,,30.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2016,,30.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2017,,30.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2018,,31.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2019,,31.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2020,,32.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2021,,32.0,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2022,,32.7,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,PT,Portugal,2023,,33.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2002,,24.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2003,,24.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2004,,25.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2005,,25.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2006,,25.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2007,,26.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2008,,25.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2009,,25.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2010,,25.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2011,,25.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2013,,26.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2014,,26.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2015,,26.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2016,,27.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2017,,27.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2018,,28.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2019,,28.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2020,,27.3,,e,estimated,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2021,,27.5,,e,estimated,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2022,,28.0,,e,estimated,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RO,Romania,2023,,28.3,,e,estimated,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2002,,25.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2003,,25.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2004,,26.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2005,,26.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2006,,26.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2007,,26.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2008,,26.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2009,,27.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2010,,27.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2011,,27.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2012,,27.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2013,,27.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2014,,27.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2015,,27.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2016,,28.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2017,,28.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2018,,28.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2019,,28.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2020,,28.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2021,,28.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2022,,28.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,RS,Serbia,2023,,28.9,,b,break in time series,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2002,,30.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2003,,31.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2004,,31.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2005,,31.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2006,,31.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2008,,32.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2009,,32.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2010,,32.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2011,,33.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2012,,33.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2013,,33.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2014,,33.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2015,,33.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2016,,33.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2017,,33.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2018,,34.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2019,,34.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2020,,34.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2021,,34.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2022,,34.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SE,Sweden,2023,,34.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2002,,27.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2003,,27.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2004,,28.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2005,,28.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2006,,28.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2007,,28.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2008,,28.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2009,,28.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2010,,29.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2011,,29.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2012,,29.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2013,,29.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2014,,29.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2015,,30.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2016,,30.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2017,,30.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2018,,31.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2019,,31.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2020,,31.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2021,,31.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2022,,31.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SI,Slovenia,2023,,31.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2002,,24.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2003,,25.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2004,,25.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2006,,26.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2007,,26.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2008,,26.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2009,,26.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2010,,27.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2012,,27.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2013,,27.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2014,,28.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2015,,28.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2016,,28.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2017,,28.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2018,,28.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2019,,28.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2020,,28.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2021,,28.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2022,,29.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SK,Slovakia,2023,,29.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,SM,San Marino,2012,,30.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2003,,24.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2006,,23.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2007,,23.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2008,,23.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2009,,23.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2010,,23.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2011,,23.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2013,,24.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2014,,24.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2015,,24.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2016,,24.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2017,,24.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2018,,24.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2019,,25.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2020,,25.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2022,,25.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,TR,Türkiye,2023,,25.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,UA,Ukraine,2006,,23.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,FAGEMAR1,Mean age at first marriage - females,UA,Ukraine,2007,,23.6,,,,,
